개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,건물소유구분명,공장사무직직원수,공장생산직직원수,공장판매직직원수,급수시설구분명,남성종사자수,다중이용업소여부,데이터갱신시점,도로명주소,등급구분명,보증액,본사직원수,상세영업상태명,상세영업상태코드,시설총규모,여성종사자수,영업상태코드,영업장주변구분명,월세액,위생업태명,전통업소주된음식,전통업소지정번호,전화번호,좌표정보(X),좌표정보(Y),지번주소,홈페이지,최종수정시점
4010000,4010000-101-2024-00781,2024-12-16,영업/정상,,140.40,429-874,14912,무궁화주택시흥점,한식,I,,,,,,,Y,2026-05-02 22:06:51,"경기도 시흥시 비둘기공원6길 16, 신생프라자 2층 202호 (대야동)",,,,영업,01,140.4,,01,,,한식,,,,181427.248146884    ,437833.555851559    ,경기도 시흥시 대야동 538 신생프라자 ,,2025-07-03 16:05:54
4010000,4010000-101-2008-00315,2008-09-01,영업/정상,,332.18,429-911,15040,우촌,식육(숯불구이),I,,,,,,,Y,2026-05-02 22:05:31,"경기도 시흥시 옥구상가4길 8-5 (정왕동, 1,2층)",,,,영업,01,332.18,,01,,,식육(숯불구이),,,0314167799,175351.597495388    ,427796.127214406    ,"경기도 시흥시 정왕동 1855-19 1,2층 ",,2021-11-15 10:05:07
4010000,4010000-101-2023-00829,2023-11-01,영업/정상,,110.57,429-856,15051,해란강양꼬치,중국식,I,,,,,,,N,2026-05-02 22:06:45,"경기도 시흥시 큰솔로 78, 1층 (정왕동)",,,,영업,01,110.57,,01,,,중국식,,,,178246.834832737    ,426892.214539327    ,경기도 시흥시 정왕동 1526-10 ,,2023-12-18 16:18:21
4010000,4010000-101-2024-00317,2024-05-13,영업/정상,,99.28,429-930,15049,삼진남,한식,I,,,,,,,N,2026-05-02 22:06:49,"경기도 시흥시 오동마을로6번안길 7, 1층 (정왕동)",,,,영업,01,99.28,,01,,,한식,,,,177151.845596167    ,427871.20500041     ,경기도 시흥시 정왕동 2319-9 ,,2024-10-15 16:29:07
4010000,4010000-101-2019-00758,2019-12-04,영업/정상,,61.80,429-450,15117,이디야커피시흥정왕엠티브이점,기타,I,,,,,,,N,2026-05-02 22:06:19,"경기도 시흥시 엠티브이24로 20, 황금꽃프라자 101호 (정왕동)",,,,영업,01,61.8,,01,,,기타,,,,174605.774337887    ,423641.761744687    ,경기도 시흥시 정왕동 2669-8 황금꽃프라자 101호,,2025-03-12 10:26:59
4010000,4010000-101-2025-00658,2025-12-04,영업/정상,,355.58,429-867,15015,청춘조개별관,횟집,U,,,,,,,Y,2026-05-20 03:03:03,"경기도 시흥시 오이도로 197, 1층,2층,3층 (정왕동)",,,,영업,01,355.58,,01,,,횟집,,,,172214.147191778    ,426864.741380893    ,경기도 시흥시 정왕동 2030-14 ,,2026-05-19 17:40:45
4010000,4010000-101-2023-00773,2023-10-16,영업/정상,,92.94,429-270,14977,카페은은,기타,I,,,,,,,N,2026-05-02 22:06:44,"경기도 시흥시 하상로8번길 8-1, 1층 (하상동)",,,,영업,01,92.94,,01,,,기타,,,,183425.216352116    ,432164.832687147    ,경기도 시흥시 하상동 375-7 ,,2023-10-16 14:06:27
4010000,4010000-101-2022-00524,2022-07-25,영업/정상,,23.82,429-863,15053,노상호,기타,U,,,,,,,N,2026-08-07 21:47:50,"경기도 시흥시 봉우재로61번길 21, 1층 102호 (정왕동)",,,,영업,01,23.82,,01,,,기타,,,,177258.280303368    ,427454.010848043    ,경기도 시흥시 정왕동 1826-7 ,,2026-08-06 16:04:44
4010000,4010000-101-1998-00124,1998-08-18,폐업,2001-03-19,61.44,429-881,,한탄강메기매운탕,한식,I,,,,,지하수전용,0,N,2026-05-02 22:03:56,,,,,폐업,02,61.44,0,03,유흥업소밀집지역,,한식,,,,,,경기도 시흥시 거모동 1566-11 ,,2001-07-25 00:00:00
4010000,4010000-101-2001-00687,2001-11-27,폐업,2017-02-23,34.71,429-831,,라이코스,호프/통닭,I,,,,,,0,N,2026-05-02 22:04:22,경기도 시흥시 수인로3335번길 13 (신천동),,,,폐업,02,34.71,0,03,,,호프/통닭,,,0314043055,181108.752151648    ,437350.302445954    ,경기도 시흥시 신천동 775-2 ,,2012-03-15 10:34:12
4010000,4010000-101-1992-00016,1992-05-11,폐업,2020-12-17,57.96,429-831,14950,도성식당,한식,I,,,,,상수도전용,0,N,2026-05-02 22:03:44,"경기도 시흥시 신천로44번안길 9, 1층 101호 (신천동, 만성빌라)",,,,폐업,02,57.96,0,03,기타,,한식,,,,181253.833215694    ,437303.181808732    ,경기도 시흥시 신천동 781-1 만성빌라 ,,2020-12-17 11:54:57
4010000,4010000-101-1996-00351,1996-12-17,폐업,2002-03-27,27.34,429-847,,딕시랜드시화점,패스트푸드,I,,,,,상수도전용,0,N,2026-05-02 22:03:51,,,,,폐업,02,27.34,0,03,주택가주변,,패스트푸드,,,0314321212,177732.006322129    ,427130.283706927    ,경기도 시흥시 정왕동 1189-10 1층 ,,2001-11-26 00:00:00
4010000,4010000-101-1995-00198,1995-04-04,폐업,2003-12-09,30.60,429-836,,당골곱창막창,분식,I,,,,,지하수전용,0,N,2026-05-02 22:03:49,,,,,폐업,02,30.6,0,03,기타,,분식,,,0316919505,181773.437518426    ,436649.39307654     ,경기도 시흥시 은행동 289-70 ,,2003-05-16 00:00:00
4010000,4010000-101-2002-00335,2002-07-23,폐업,2006-06-12,17.50,429-858,,전주식당,한식,I,,,,,,0,N,2026-05-02 22:04:26,,,,,폐업,02,17.5,0,03,,,한식,,,0313198895,177730.037463996    ,425923.702271711    ,경기도 시흥시 정왕동 1629 무진@상가 지층10호 ,,2002-07-23 00:00:00
4010000,4010000-101-1999-00374,1999-04-13,폐업,2001-06-08,30.80,429-834,,홍가네회집,일식,I,,,,,상수도전용,0,N,2026-05-02 22:04:04,,,,,폐업,02,30.8,0,03,기타,,일식,,,0316980067,176956.088169562    ,431762.195435147    ,"경기도 시흥시 월곶동 1015-16 나동66,67호 ",,2001-07-25 00:00:00
4010000,4010000-101-2014-00256,2014-09-17,폐업,2023-04-18,151.10,429-807,14900,최가네미친만두요리점,한식,I,,,,,,,N,2026-05-02 22:05:51,"경기도 시흥시 호현로 275, 1층 (대야동)",,,,폐업,02,151.1,,03,,,한식,,,0313155989,181454.495237964    ,440106.394017336    ,경기도 시흥시 대야동 38-7 1층 ,,2023-04-18 09:00:05
4010000,4010000-101-2019-00055,2019-02-11,폐업,2021-02-09,33.20,429-450,,샌드리아,기타,I,,,,,,,N,2026-05-02 22:06:14,"경기도 시흥시 배곧1로 27-15, 상가1동 108호 (정왕동, 한라비발디캠퍼스)",,,,폐업,02,33.2,,03,,,기타,,,,174465.929718868    ,429126.779076857    ,경기도 시흥시 정왕동 2566 한라비발디캠퍼스 ,,2021-02-09 10:03:37
4010000,4010000-101-2018-00207,2018-04-27,폐업,2022-06-14,81.40,429-861,,신복관배곧신도시점,한식,I,,,,,,,N,2026-05-02 22:06:09,"경기도 시흥시 서울대학로278번길 43-7, 배곧 유호 N-CITY 1차 1층 114~115호 (정왕동)",,,,폐업,02,81.4,,03,,,한식,,,0313191489,175989.377390197    ,429665.736641635    ,경기도 시흥시 정왕동 1771-1 배곧 유호 N-CITY 1차 114~호,,2022-06-14 09:46:59
4010000,4010000-101-2019-00556,2019-09-26,폐업,2024-12-04,68.60,429-867,15015,그레이핍플오이도점,기타,I,,,,,,,N,2026-05-02 22:06:18,"경기도 시흥시 오이도로 123-1, 1층 (정왕동)",,,,폐업,02,68.6,,03,,,기타,,,,172507.412461847    ,427374.226535239    ,경기도 시흥시 정왕동 1972-7 ,,2024-12-04 17:49:04
4010000,4010000-101-2021-00593,2021-08-05,폐업,2023-06-05,51.20,,15011,새집배곧신도시점,한식,I,,,,,,,N,2026-05-02 22:06:29,"경기도 시흥시 서울대학로264번길 35, 시흥배곧 아브뉴프랑 센트럴 그린 2층 213호 (배곧동)",,,,폐업,02,51.2,,03,,,한식,,,,175872.874118702    ,429554.239955081    ,경기도 시흥시 배곧동 218 시흥배곧 아브뉴프랑 센트럴 그린 ,,2023-06-05 11:33:01
4010000,4010000-101-2024-00554,2024-08-27,폐업,2026-01-19,33.90,429-863,15053,황제오리,한식,U,,,,,,,N,2026-05-02 22:06:50,"경기도 시흥시 군서마을로 92, 1층 일부호 (정왕동)",,,,폐업,02,33.9,,03,,,한식,,,,177150.064960532    ,427399.650270306    ,경기도 시흥시 정왕동 1830-12 102호,,2026-01-19 10:28:22
4010000,4010000-101-1994-00223,1994-08-30,폐업,2005-12-02,30.36,429-811,,둥지닭탕,분식,I,,,,,상수도전용,0,N,2026-05-02 22:03:47,,,,,폐업,02,30.36,0,03,학교정화(상대),,분식,,,0316912046,180969.792665515    ,438081.263767372    ,경기도 시흥시 대야동 485-26 ,,2002-01-22 00:00:00
4010000,4010000-101-2022-00287,2022-05-06,폐업,2024-06-18,34.20,429-060,14922,코카(coca),기타,I,,,,,,,N,2026-05-02 22:06:34,"경기도 시흥시 은계중앙로 37, 상가동 204호 (은행동, 시흥은계엘에이치7단지)",,,,폐업,02,34.2,,03,,,기타,,,,182225.065232995    ,436886.565802249    ,경기도 시흥시 은행동 660 시흥은계엘에이치7단지 ,,2024-06-18 10:37:02
4010000,4010000-101-2022-00884,2022-12-05,폐업,2025-07-10,186.66,,15010,라라플로아(Lalafloa),기타,I,,,,,,,N,2026-05-02 22:06:38,"경기도 시흥시 서해안로 699, 시흥 프리미엄 아울렛 1층 일부호 (배곧동)",,,,폐업,02,186.66,,03,,,기타,,,,176568.020503007    ,430857.327073249    ,경기도 시흥시 배곧동 36 시흥 프리미엄 아울렛1332호 ,,2025-07-10 09:23:46
4010000,4010000-101-2023-00946,2023-12-14,폐업,2024-04-15,21.31,,15012,신바람엔알,기타,I,,,,,,,N,2026-05-02 22:06:46,"경기도 시흥시 서울대학로 59-21, 배곧로얄팰리스 테크노1차 182호 일부호 (배곧동)",,,,폐업,02,21.31,,03,,,기타,,,,173882.005062269    ,428432.738095493    ,경기도 시흥시 배곧동 299-3 배곧로얄팰리스 테크노1차 ,,2024-04-15 12:37:13
4010000,4010000-101-2025-00295,2025-07-15,폐업,2025-07-19,3.30,429-450,15119,요맛거북섬점,기타,I,,,,,,,N,2026-05-02 22:06:56,"경기도 시흥시 거북섬둘레길 42, 웨이브파크 거북섬웨이브파크광장 (정왕동)",,,,폐업,02,3.3,,03,,,기타,,,,171571.868139886    ,424584.599880149    ,경기도 시흥시 정왕동 2721 웨이브파크 ,,2025-07-20 04:15:10
4010000,4010000-101-1991-00045,1991-10-22,폐업,1997-08-16,.00,429-820,,동아반점,중국식,I,,,,,상수도전용,0,N,2026-05-02 22:03:44,,,,,폐업,02,0,0,03,기타,,중국식,,,,,,경기도 시흥시 목감동 202-15 ,,2001-07-25 00:00:00
4010000,4010000-101-2001-00204,2001-03-24,폐업,2025-12-08,75.54,429-828,14910,버섯나라,일식,U,,,,,상수도전용,0,N,2026-05-02 22:04:19,"경기도 시흥시 호현로22번길 11 (신천동,1층)",,,,폐업,02,75.54,0,03,기타,,일식,,,0313130680,180971.51736561     ,437730.27986199     ,경기도 시흥시 신천동 707-28 1층 ,,2025-12-08 10:56:42
4010000,4010000-101-2001-00264,2001-02-20,폐업,2004-02-02,57.84,429-828,,샤샤,분식,I,,,,,상수도전용,0,N,2026-05-02 22:04:19,,,,,폐업,02,57.84,0,03,기타,,분식,,,0313120370,180846.323596369    ,437687.850239716    ,경기도 시흥시 신천동 712-9 209-210호 ,,2002-02-01 00:00:00
4010000,4010000-101-1990-00035,1990-09-15,폐업,1999-04-21,28.00,429-807,,영호프,경양식,I,,,,,상수도전용,0,N,2026-05-02 22:03:43,,,,,폐업,02,28,0,03,기타,,경양식,,,,,,경기도 시흥시 대야동 302-23 ,,2001-07-25 00:00:00
4010000,4010000-101-1993-00043,1993-12-22,폐업,2008-03-05,20.93,429-831,,열린마당,한식,I,,,,,상수도전용,0,N,2026-05-02 22:03:45,,,,,폐업,02,20.93,0,03,기타,,한식,,,0313130879,181108.752151648    ,437350.302445954    ,경기도 시흥시 신천동 775-2 ,,2004-10-13 00:00:00
4010000,4010000-101-2020-00144,2020-03-05,폐업,2023-01-02,46.74,429-874,14915,본도시락시흥은계,한식,I,,,,,,,N,2026-05-02 22:06:20,"경기도 시흥시 대은로103번길 7, 신화프라자 1층 102호 (대야동)",,,,폐업,02,46.74,,03,,,한식,,,0313174282,182104.502719637    ,438252.570909672    ,경기도 시흥시 대야동 581-2 신화프라자 ,,2023-01-02 10:52:15
4010000,4010000-101-2019-00477,2019-08-27,폐업,2021-11-03,31.57,429-828,14904,해촌,한식,I,,,,,,,N,2026-05-02 22:06:16,"경기도 시흥시 호현로21번길 23-1, 1층 일부호 (신천동)",,,,폐업,02,31.57,,03,,,한식,,,0313118885,180669.725348694    ,437901.952966518    ,경기도 시흥시 신천동 716-2 미래산업 ,,2021-11-03 10:17:40
4010000,4010000-101-2023-00330,2023-05-12,폐업,2023-05-14,,429-060,14923,음료·슬러쉬,기타,I,,,,,,,N,2026-05-02 22:06:42,"경기도 시흥시 은계중앙로 214, 은계호수공원 축제행사장 내 (은행동)",,,,폐업,02,0,,03,,,기타,,,,,,경기도 시흥시 은행동 0 은계호수 수변공원 2 관리소 및 화장실 ,,2023-05-15 04:15:09
4010000,4010000-101-2021-00475,2021-06-25,폐업,2022-01-28,,429-857,15056,달리는려석들정왕점,기타,I,,,,,,,N,2026-05-02 22:06:29,"경기도 시흥시 봉우재로7번길 20, 1층 일부호 (정왕동)",,,,폐업,02,0,,03,,,기타,,,0313194457,176963.594399431    ,427034.30197121     ,경기도 시흥시 정왕동 1620-13 ,,2022-01-28 13:51:33
4010000,4010000-101-2023-00374,2023-05-30,폐업,2024-02-28,28.40,429-865,15020,경성밥상배곧점,기타,I,,,,,,,N,2026-05-02 22:06:42,"경기도 시흥시 함송로13번길 16-8, 고려빌딩 106호 (정왕동)",,,,폐업,02,28.4,,03,,,기타,,,,176169.787698836    ,429177.04449428     ,경기도 시흥시 정왕동 1881-1 고려빌딩 ,,2024-02-28 15:45:53
4010000,4010000-101-2003-00032,2003-01-18,폐업,2004-11-03,87.18,429-861,,시화주립대학교,호프/통닭,I,,,,,상수도전용,0,N,2026-05-02 22:04:29,,,,,폐업,02,87.18,0,03,,,호프/통닭,,,0314960978,176580.996693174    ,426911.123889134    ,경기도 시흥시 정왕동 1742-13 402호 ,,2004-07-30 00:00:00
4010000,4010000-101-1989-00017,1989-10-23,폐업,2009-01-21,4.70,429-828,,초원각,중국식,I,,,,,상수도전용,0,N,2026-05-02 22:03:43,,,,,폐업,02,4.7,0,03,기타,,중국식,,,,,,경기도 시흥시 신천동 709-44 ,,2001-07-25 00:00:00
4010000,4010000-101-1992-00029,1992-06-05,폐업,1997-01-27,.00,429-817,,야채치킨,한식,I,,,,,상수도전용,0,N,2026-05-02 22:03:44,,,,,폐업,02,0,0,03,기타,,한식,,,0310000000,183337.081524678    ,434998.890723225    ,경기도 시흥시 매화동 220-13 ,,2001-07-25 00:00:00
4010000,4010000-101-2007-00433,2007-10-05,폐업,2010-08-25,32.67,429-834,,해뜰날,통닭(치킨),I,,,,,,,N,2026-05-02 22:05:29,,,,,폐업,02,32.67,,03,,,통닭(치킨),,,,176842.239945337    ,431830.805438804    ,경기도 시흥시 월곶동 1015-1 104호 ,,2010-04-30 11:14:50
4010000,4010000-101-2024-00383,2024-06-12,영업/정상,,46.80,,15011,과일에반하다 프루타배곧점,기타,I,,,,,,,N,2026-05-02 22:06:49,"경기도 시흥시 서울대학로264번길 35, 시흥배곧 아브뉴프랑 센트럴 그린 1층 111호 (배곧동)",,,,영업,01,46.8,,01,,,기타,,,,175872.874118702    ,429554.239955081    ,경기도 시흥시 배곧동 218 시흥배곧 아브뉴프랑 센트럴 그린 ,,2024-07-16 17:40:15
4010000,4010000-101-2015-00279,2015-06-04,폐업,2017-12-29,16.50,429-830,14948,얼쑤,호프/통닭,I,,,,,,,N,2026-05-02 22:05:53,"경기도 시흥시 수인로3395번길 24, 101호 (신천동)",,,,폐업,02,16.5,,03,,,호프/통닭,,,0313123588,180552.305136052    ,437504.996165169    ,경기도 시흥시 신천동 753-4 101호,,2017-12-29 13:01:00
4010000,4010000-101-2024-00141,2024-03-11,폐업,2025-03-19,16.20,429-861,15066,모두의죽,한식,I,,,,,,,N,2026-05-02 22:06:47,"경기도 시흥시 중심상가2길 12-6, 한강프라자 1층 108호 일부호 (정왕동)",,,,폐업,02,16.2,,03,,,한식,,,,176562.238047988    ,427065.264455036    ,경기도 시흥시 정왕동 1736-3 한강프라자 ,,2025-03-19 16:04:26
4010000,4010000-101-2020-00489,2020-07-30,폐업,2022-12-05,16.00,429-717,14912,청춘은바로지금,호프/통닭,I,,,,,,,N,2026-05-02 22:06:23,"경기도 시흥시 비둘기공원7길 47, 청구아파트 1층 101호 (대야동)",,,,폐업,02,16,,03,,,호프/통닭,,,,181575.605867182    ,437723.49637397     ,경기도 시흥시 대야동 547 청구아파트 ,,2022-12-05 16:43:03
4010000,4010000-101-2020-00247,2020-05-08,폐업,2023-01-31,,429-864,15040,짬순이,한식,I,,,,,,,N,2026-05-02 22:06:21,"경기도 시흥시 옥구상가2길 10, 101호 (정왕동)",,,,폐업,02,0,,03,,,한식,,,,175443.020771177    ,427978.241025486    ,경기도 시흥시 정왕동 1859-1 ,,2023-01-31 10:25:49
4010000,4010000-101-2000-00212,2000-11-17,폐업,2011-06-08,65.08,429-864,,육칼,식육(숯불구이),I,,,,,상수도전용,0,N,2026-05-02 22:04:08,,,,,폐업,02,65.08,0,03,기타,,식육(숯불구이),,,0314974239,175474.384393672    ,427953.826998647    ,"경기도 시흥시 정왕동 1859-12 103,104호 ",,2010-11-03 10:57:53
4010000,4010000-101-1973-00001,1973-10-05,폐업,2005-05-20,9.91,429-881,,홍어홍탁전문점,정종/대포집/소주방,I,,,,,상수도전용,0,N,2026-05-02 22:03:42,,,,,폐업,02,9.91,0,03,기타,,정종/대포집/소주방,,,0314945125,,,경기도 시흥시 거모동 1569 ,,2002-10-31 00:00:00
4010000,4010000-101-2005-00310,2005-08-24,폐업,2006-07-04,30.80,429-842,,숲속돼지이야기,한식,I,,,,,,,N,2026-05-02 22:05:18,,,,,폐업,02,30.8,,03,,,한식,,,,180731.315699004    ,430632.864666775    ,경기도 시흥시 장곡동 811-3 113호 ,,2005-08-24 00:00:00
4010000,4010000-101-2011-00075,2011-03-17,폐업,2013-08-09,29.25,429-830,14948,연길냉면 양꼬치,한식,I,,,,,,,N,2026-05-02 22:05:41,"경기도 시흥시 삼미시장4길 15, 1층 (신천동)",,,,폐업,02,29.25,,03,,,한식,,,,180717.956043432    ,437513.780359629    ,경기도 시흥시 신천동 759-1 1층 ,,2013-06-21 16:45:52
4010000,4010000-101-2018-00604,2018-11-08,폐업,2024-05-03,39.52,429-831,14950,르바하지바이쥬스,한식,I,,,,,,,N,2026-05-02 22:06:12,"경기도 시흥시 신천로100번길 8-1, 1층 103호 (신천동, 호경주상복합아파트)",,,,폐업,02,39.52,,03,,,한식,,,,181102.764213643    ,437410.352391259    ,경기도 시흥시 신천동 769-2 호경주상복합아파트 ,,2024-05-03 17:05:36
4010000,4010000-101-2002-00281,2002-06-17,폐업,2006-01-11,,429-828,,이야기호프,한식,I,,,,,,,N,2026-05-02 22:04:25,,,,,폐업,02,0,,03,,,한식,,,0313178535,180734.603273018    ,437772.105995678    ,경기도 시흥시 신천동 713-5 ,,2002-12-06 00:00:00
4010000,4010000-101-2002-00249,2002-05-30,폐업,2005-05-20,38.85,429-811,,왕솥뚜껑생삼겹살,한식,I,,,,,,0,N,2026-05-02 22:04:25,,,,,폐업,02,38.85,0,03,,,한식,,,0313189889,181243.878231668    ,437988.152126073    ,경기도 시흥시 대야동 490-5 ,,2003-02-03 00:00:00
4010000,4010000-101-2010-00196,2010-05-24,폐업,2016-12-14,30.00,429-862,15036,힐링포차,한식,I,,,,,,,N,2026-05-02 22:05:38,"경기도 시흥시 서촌상가2길 10 (정왕동, 두원(프)108호)",,,,폐업,02,30,,03,,,한식,,,,176327.603036557    ,427289.313910493    ,경기도 시흥시 정왕동 1728-1 두원(프)108호 ,,2015-07-20 10:41:01
4010000,4010000-101-2010-00070,2010-03-10,폐업,2012-03-26,17.50,429-240,,숯불대접갈비,한식,I,,,,,상수도전용,,N,2026-05-02 22:05:38,,,,,폐업,02,17.5,,03,,,한식,,,0314350435,,,경기도 시흥시 능곡동 762-111 ,,2010-06-30 13:16:55
4010000,4010000-101-2009-00429,2009-11-10,폐업,2019-06-03,12.60,429-252,14976,좋은날포차,경양식,I,,,,,상수도전용,,N,2026-05-02 22:05:37,"경기도 시흥시 하중로 197, 1층 (하중동)",,,,폐업,02,12.6,,03,,,경양식,,,0313155089,182655.85852659     ,432461.677181429    ,경기도 시흥시 하중동 856-5 ,,2019-06-03 09:53:14
4010000,4010000-101-2016-00152,2016-06-08,폐업,2016-10-18,73.60,429-831,14949,막퍼주는집,기타,I,,,,,,,N,2026-05-02 22:05:57,"경기도 시흥시 신천로 81, 107,108호 (신천동)",,,,폐업,02,73.6,,03,,,기타,,,,180973.099650667    ,437294.228354945    ,"경기도 시흥시 신천동 763-11 107,108호 107-8호",,2016-06-08 13:46:10
4010000,4010000-101-2021-00661,2021-09-07,폐업,2024-03-29,32.00,429-240,15121,하루엔소쿠시흥플랑드르점,기타,I,,,,,,,N,2026-05-02 22:06:30,"경기도 시흥시 장현능곡로 155, 시흥 플랑드르 2층 2034호 (능곡동)",,,,폐업,02,32,,03,,,기타,,,,182864.742763587    ,429902.071373508    ,경기도 시흥시 능곡동 235-1 시흥 플랑드르 ,,2024-03-29 16:47:08
4010000,4010000-101-2002-00231,2002-05-25,폐업,2005-05-20,132.87,429-842,,전주쌈밥,한식,I,,,,,,0,N,2026-05-02 22:04:25,,,,,폐업,02,132.87,0,03,,,한식,,,,180974.632632534    ,430802.078545495    ,경기도 시흥시 장곡동 823-2 205호 ,,2002-05-25 00:00:00
4010000,4010000-101-2002-00206,2002-05-04,폐업,2007-03-23,18.55,429-874,,자금성,한식,I,,,,,,0,N,2026-05-02 22:04:25,,,,,폐업,02,18.55,0,03,,,한식,,,0314045900,181725.088759705    ,438416.51116281     ,경기도 시흥시 대야동 569-1 우성@상가 지층 2층 ,,2002-05-04 00:00:00
4010000,4010000-101-2001-00360,2001-07-12,폐업,2008-04-10,21.12,429-450,,돈가스참잘하는집,통닭(치킨),I,,,,,상수도전용,0,N,2026-05-02 22:04:20,,,,,폐업,02,21.12,0,03,기타,,통닭(치킨),,,0314310135,176143.215280767    ,427996.77823344     ,경기도 시흥시 정왕동 1870-1 신우@상가109호 ,,2007-10-08 11:13:51
4010000,4010000-101-2019-00732,2019-11-22,폐업,2020-07-27,54.75,429-863,15053,피엔제이푸드(P&J FOOD),한식,I,,,,,,,N,2026-05-02 22:06:19,"경기도 시흥시 정왕신길로229번길 24, 1층 일부호 (정왕동)",,,,폐업,02,54.75,,03,,,한식,,,,177251.532394838    ,427575.22934187     ,경기도 시흥시 정왕동 1812-1 1층 일부호,,2020-07-27 17:43:07
4010000,4010000-101-2021-00468,2021-06-23,영업/정상,,43.50,429-320,14985,우리할매떡볶이목감점,김밥(도시락),I,,,,,,,N,2026-05-02 22:06:29,"경기도 시흥시 남왕길 48-17, 1층 일부호 (목감동)",,,,영업,01,43.5,,01,,,김밥(도시락),,,,187786.788267453    ,431166.005720814    ,경기도 시흥시 목감동 413-2 ,,2021-06-23 14:29:18
4010000,4010000-101-2025-00226,2025-06-05,영업/정상,,101.48,429-867,15015,베트남쌀국수(HELLOQUAN),기타,I,,,,,,,N,2026-05-02 22:06:54,"경기도 시흥시 오이도어시장로 25, 1층 (정왕동)",,,,영업,01,101.48,,01,,,기타,,,,172496.710552343    ,427010.258017686    ,경기도 시흥시 정왕동 1994-14 ,,2025-06-05 09:36:29
4010000,4010000-101-1997-00339,1997-01-17,폐업,2016-03-03,29.41,429-400,,내고향통닭거모1점,분식,I,,,,,상수도전용,0,N,2026-05-02 22:03:54,,,,,폐업,02,29.41,0,03,아파트지역,,분식,,,0314322112,,,"경기도 시흥시 거모동 1628-1 ,2녹원A상가105호 ",,2016-03-03 09:37:32
4010000,4010000-101-1997-00496,1997-07-18,폐업,2001-05-15,17.92,429-809,,나누리실내타운,정종/대포집/소주방,I,,,,,상수도전용,0,N,2026-05-02 22:03:54,,,,,폐업,02,17.92,0,03,기타,,정종/대포집/소주방,,,0316953461,181188.277471492    ,438415.568381374    ,경기도 시흥시 대야동 451-21 ,,2001-07-25 00:00:00
4010000,4010000-101-1998-00321,1998-10-30,폐업,2001-02-27,67.22,429-834,,관곡회집,일식,I,,,,,상수도전용,0,N,2026-05-02 22:03:59,,,,,폐업,02,67.22,0,03,기타,,일식,,,0316980058,177044.137613923    ,431718.1110632      ,경기도 시흥시 월곶동 1015-33 ,,2001-07-25 00:00:00
4010000,4010000-101-2019-00722,2019-11-21,폐업,2021-07-15,49.40,429-060,14922,칠성뒷고기은계본점,기타,I,,,,,,,N,2026-05-02 22:06:19,"경기도 시흥시 은계번영길 19, 은계 디스퀘어큐브 1층 112호 (은행동)",,,,폐업,02,49.4,,03,,,기타,,,,182499.160642918    ,437254.491739593    ,경기도 시흥시 은행동 646-8 은계 디스퀘어큐브 ,,2021-07-15 14:05:44
4010000,4010000-101-2003-00351,2003-06-27,폐업,2004-07-29,31.28,429-858,,유천분식,한식,I,,,,,상수도전용,0,N,2026-05-02 22:04:32,,,,,폐업,02,31.28,0,03,,,한식,,,,177873.296300003    ,426069.668670926    ,"경기도 시흥시 정왕동 1628 시화유천(아)상가동 지층 106,106-1 ",,2003-06-27 00:00:00
4010000,4010000-101-2014-00262,2014-09-25,폐업,2018-10-11,20.25,429-826,14948,티바두마리치킨,통닭(치킨),I,,,,,,,N,2026-05-02 22:05:51,경기도 시흥시 수인로3395번길 45 (신천동),,,,폐업,02,20.25,,03,,,통닭(치킨),,,,180573.399338736    ,437288.336198212    ,경기도 시흥시 신천동 838-24 ,,2018-10-11 10:24:32
4010000,4010000-101-2023-00752,2023-10-11,폐업,2025-04-15,11.08,429-869,14984,식빵이네,기타,I,,,,,,,N,2026-05-02 22:06:44,"경기도 시흥시 동서로 1071, 1층 일부호 (조남동)",,,,폐업,02,11.08,,03,,,기타,,,,187514.371944601    ,431399.452238676    ,경기도 시흥시 조남동 171-15 ,,2025-04-15 09:48:10
4010000,4010000-101-2008-00240,2008-07-01,폐업,2015-06-10,100.80,429-862,15036,횡성생고기,식육(숯불구이),I,,,,,,,N,2026-05-02 22:05:31,"경기도 시흥시 서촌상가2길 15 (정왕동, 101-103호)",,,,폐업,02,100.8,,03,,,식육(숯불구이),,,,176311.236451956    ,427203.261209086    ,경기도 시흥시 정왕동 1728-16 101-103호 ,,2015-01-21 10:35:23
4010000,4010000-101-2008-00292,2008-08-12,폐업,2008-08-20,,429-842,,흙과사람들,한식,I,,,,,,,N,2026-05-02 22:05:31,,,,,폐업,02,0,,03,,,한식,,,,180550.631930168    ,432305.944015473    ,경기도 시흥시 장곡동 724-10 갯골축제행사장(내) ,,2008-08-12 19:18:55
4010000,4010000-101-1992-00101,1992-10-26,폐업,2006-03-23,28.13,429-882,,달구지마차,한식,I,,,,,상수도전용,0,N,2026-05-02 22:03:45,,,,,폐업,02,28.13,0,03,기타,,한식,,,0314865313,,,경기도 시흥시 신천동 44-10 ,,2005-03-08 00:00:00
